Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Marko Antonio,@MarkoAntnio,,,,,23,https://twitter.com/MarkoAntnio/status/1787294002225586475,https://twitter.com/MarkoAntnio,"Somos amiga, este poco de indios porque es la vdd kbrean!",5 may.,2024-05-06T01:31:11.000Z
Di+,@profdimas30,,,,,14,https://twitter.com/profdimas30/status/1787350334685298745,https://twitter.com/profdimas30,Los indios? Todo Panamá que votó por él,6 may.,2024-05-06T05:15:01.000Z
ignorante,@confleke,,,,,81,https://twitter.com/confleke/status/1787325398188986693,https://twitter.com/confleke,"Los indios son brutos. Cerraron el país por la mina, siempre votan PRD, ahora al parecer Mulino. Si al menos hubiera consistencia en algo lógico, pero son locuras al azar",5 may.,2024-05-06T03:35:56.000Z
Jacqui A.,@JacquiAralys,,,4,,158,https://twitter.com/JacquiAralys/status/1787291006842331400,https://twitter.com/JacquiAralys,"Claro! Hay que decirles indios brutisimos, ya quiero verlos en la calles protestando  y como le responderá Mulino",5 may.,2024-05-06T01:19:16.000Z
Fuck PRD,@gfredelas,,,,,9,https://twitter.com/gfredelas/status/1789022976068722840,https://twitter.com/gfredelas,"Es increíble a nosotros ""los indios"" nos estén culpado de que JRM sea el presidente electo, y es que no ganó en NINGUNA COMARCA.",10 may.,2024-05-10T20:01:30.000Z
Luis DD,@LuisDD_09,,,1,,204,https://twitter.com/LuisDD_09/status/1787267033891013001,https://twitter.com/LuisDD_09,"Indio paloma y gato, animal ingrato.
Asi decia mi abuelo!! 
Mas chen chen! Jajajaa creo q se referia a la escopeta de perdigones cargandose y los indios pendejos pensando q era plata",5 may.,2024-05-05T23:44:01.000Z
orlando,@Nosoyperfecto12,,,2,,299,https://twitter.com/Nosoyperfecto12/status/1787363239178686781,https://twitter.com/Nosoyperfecto12,Yo vote por lombana y no ando escribiendo que se mueran los indios o mulino.,6 may.,2024-05-06T06:06:18.000Z
Carlos Antonio,@Elitsmo,,,,,3,https://twitter.com/Elitsmo/status/1787468995211165961,https://twitter.com/Elitsmo,Felicidades jajaja jajaja de eso viven indios perdedores,6 may.,2024-05-06T13:06:32.000Z
Fuck PRD,@gfredelas,,,,1,25,https://twitter.com/gfredelas/status/1789030016539328756,https://twitter.com/gfredelas,"Ahí está, no digan entonces JRM será presidente por nosotros los INDIOS. Ni siquiera estuvo de tercero en las votaciones comarcales.",10 may.,2024-05-10T20:29:29.000Z
Heri,@Heri121,,,,,77,https://twitter.com/Heri121/status/1788248936207053050,https://twitter.com/Heri121,"DESPUÉS DETODO ¿DE QUÉ SIRVE PONERSE A POSTEAR QUE HUBO RAUDE SI HAY UN MECANSMO DE IMPUGNACIÓN QUE DEBE ATENDER LA FISCALÍA ELECTORAL Y DIRIMIDO POR EL TRIBUNAL ELECTORAL? SI LOS ELECTORES NO IMPUGNAN Y/O LAS AUTORIDADES ELECTORALES SE HACEN LOS INDIOS, A LA CALLE TODO EL MUNDO!",8 may.,2024-05-08T16:45:45.000Z
José Alberto Gálvez,@xoj_21,,,,,11,https://twitter.com/xoj_21/status/1787160000525160495,https://twitter.com/xoj_21,esos indios PRD no son pueblo.,5 may.,2024-05-05T16:38:42.000Z
Mónica Lucía Moreno,@monicalucia13,,,,,26,https://twitter.com/monicalucia13/status/1787474047531397199,https://twitter.com/monicalucia13,"Que existen otras realidades, personas que viven en otras circunstancias, y que tachárlas de maleantes, vagos o indios, no nos hace mejor que ellos, seríamos mejores si aportamos un granito, liderando con el ejemplo, y procurando vidas más dignas para todos.",6 may.,2024-05-06T13:26:37.000Z
José Alberto Gálvez,@xoj_21,,,1,,37,https://twitter.com/xoj_21/status/1787250480260829453,https://twitter.com/xoj_21,porque los indios que se manifestraron eran indios pagados por el PRD,5 may.,2024-05-05T22:38:14.000Z
never-give-up,@a_ortizcastillo,,,,,18,https://twitter.com/a_ortizcastillo/status/1787150962508927265,https://twitter.com/a_ortizcastillo,"¿Pero también investigaste que era el PRD quien azuzaba y apertrechaba a los indios?
Y los muy bobos son los que más votan PRD.
A los meses los ves protestando porque no les cumplen.
Ese es el argumento que está usandoles el PRD: UE Mulino es el culpable de todo y que voten PRD.",5 may.,2024-05-05T16:02:47.000Z
Fuck PRD,@gfredelas,,,,1,61,https://twitter.com/gfredelas/status/1789022174415609974,https://twitter.com/gfredelas,"Entonces no digas que nosotros los ""indios"" o las ""comarcas"" pusimos a Mulino de presidente electo. Dile eso a las otra etnias que son mayoría en DIEZ PROVINCIAS.",10 may.,2024-05-10T19:58:19.000Z
Jorge Moreno,@JorgeMo21080774,,,,,27,https://twitter.com/JorgeMo21080774/status/1788371525986349505,https://twitter.com/JorgeMo21080774,"Recuperar aceras y calles, los indios vendedores de autos en carrasquilla se adueñan de las mismas y no pagan por el uso y limitan la movilidad1",8 may.,2024-05-09T00:52:52.000Z
Fuck PRD,@gfredelas,,,,1,61,https://twitter.com/gfredelas/status/1789022174415609974,https://twitter.com/gfredelas,"Entonces no digas que nosotros los ""indios"" o las ""comarcas"" pusimos a Mulino de presidente electo. Dile eso a las otra etnias que son mayoría en DIEZ PROVINCIAS.",10 may.,2024-05-10T19:58:19.000Z
Jorge Moreno,@JorgeMo21080774,,,,,27,https://twitter.com/JorgeMo21080774/status/1788371525986349505,https://twitter.com/JorgeMo21080774,"Recuperar aceras y calles, los indios vendedores de autos en carrasquilla se adueñan de las mismas y no pagan por el uso y limitan la movilidad1",8 may.,2024-05-09T00:52:52.000Z
